index,category,title,description_clean,recommendation,cost_text,standard,standard_ref,severity,raw_description
292,מעלית,דלת מעלית לא נסגרת כראוי,"דלת תא מעלית או דלת פיר לא נסגרת באופן מלא, נתקעת, או סוגרת בכוח מוגזם. דלת לא תקינה מהווה סכנת בטיחות וגורמת לתקלות חוזרות","כוונון או החלפת מנגנון דלת מעלית, ניקוי מסילות, החלפת גלגלים בלויים, בדיקת חיישן בטיחות",₪800-₪2500 (ליחידה),"ת""י 7588 — דלתות מעלית חייבות לפעול בצורה חלקה, לסגור באופן מלא, ולכלול מנגנון בטיחות למניעת לכידה","ת""י 7588 — דלתות מעלית חייבות לפעול בצורה חלקה, לסגור באופן מלא, ולכלול מנגנון בטיחות למניעת לכידה",medium,"**דלת מעלית לא נסגרת כראוי** — דלת תא מעלית או דלת פיר לא נסגרת באופן מלא, נתקעת, או סוגרת בכוח מוגזם. דלת לא תקינה מהווה סכנת בטיחות וגורמת לתקלות חוזרות.. המלצה: כוונון או החלפת מנגנון דלת מעלית, ניקוי מסילות, החלפת גלגלים בלויים, בדיקת חיישן בטיחות. עלות משוערת: ₪800-₪2500 (ליחידה)"
293,מעלית,כפתור מעלית לא פועל או שבור,"כפתור קריאה בקומה או כפתור בחירת קומה בתא המעלית לא פועל, שקוע, שבור, או ללא תאורה","החלפת כפתור מעלית פגום, בדיקת חיווט, וודאות תקינות תאורת אינדיקציה",₪200-₪600 (ליחידה),כל כפתורי המעלית חייבים לפעול באופן תקין ולתת אינדיקציה ויזואלית על לחיצה,כל כפתורי המעלית חייבים לפעול באופן תקין ולתת אינדיקציה ויזואלית על לחיצה,medium,"**כפתור מעלית לא פועל או שבור** — כפתור קריאה בקומה או כפתור בחירת קומה בתא המעלית לא פועל, שקוע, שבור, או ללא תאורה.. המלצה: החלפת כפתור מעלית פגום, בדיקת חיווט, וודאות תקינות תאורת אינדיקציה. עלות משוערת: ₪200-₪600 (ליחידה)"
294,מעלית,טלפון חירום במעלית לא פועל,"טלפון חירום (אינטרקום) בתא מעלית לא מחובר, לא פועל, או לא מגיע ליעד (מוקד חילוץ). טלפון חירום חיוני לחילוץ נלכדים","תיקון או החלפת מערכת אינטרקום, בדיקת קו טלפון, וידוא חיבור למוקד חילוץ",₪500-₪1500 (ליחידה),"ת""י 7588 — כל מעלית חייבת להיות מצוידת בטלפון חירום דו-כיווני תקין המחובר למוקד 24/7","ת""י 7588 — כל מעלית חייבת להיות מצוידת בטלפון חירום דו-כיווני תקין המחובר למוקד 24/7",critical,"**טלפון חירום במעלית לא פועל** — טלפון חירום (אינטרקום) בתא מעלית לא מחובר, לא פועל, או לא מגיע ליעד (מוקד חילוץ). טלפון חירום חיוני לחילוץ נלכדים.. המלצה: תיקון או החלפת מערכת אינטרקום, בדיקת קו טלפון, וידוא חיבור למוקד חילוץ. עלות משוערת: ₪500-₪1500 (ליחידה)"
295,מעלית,תאורה לא תקינה בתא מעלית,"תאורה בתא מעלית חלשה, מהבהבת, או כבויה חלקית. כולל תאורת חירום שלא דולקת בהפסקת חשמל","החלפת נורות/לדים בתא מעלית, בדיקה ותיקון תאורת חירום כולל סוללה",₪200-₪600 (ליחידה),תאורה בתא מעלית חייבת להיות בעוצמה מספקת (50 לוקס לפחות) כולל תאורת חירום עצמאית,תאורה בתא מעלית חייבת להיות בעוצמה מספקת (50 לוקס לפחות) כולל תאורת חירום עצמאית,medium,"**תאורה לא תקינה בתא מעלית** — תאורה בתא מעלית חלשה, מהבהבת, או כבויה חלקית. כולל תאורת חירום שלא דולקת בהפסקת חשמל.. המלצה: החלפת נורות/לדים בתא מעלית, בדיקה ותיקון תאורת חירום כולל סוללה. עלות משוערת: ₪200-₪600 (ליחידה)"
296,מעלית,מעלית ללא מפתח כיבוי אש (fireman switch),מעלית ללא מפתח כיבוי אש (fireman switch) או שהמפתח לא זמין לשירותי כיבוי. מפתח זה מאפשר לכבאים לשלוט במעלית בשעת חירום,"התקנת מנגנון fireman switch תקני, מסירת מפתחות לשירותי כיבוי, סימון בולט",₪500-₪1500 (ליחידה),"ת""י 7588 — מעלית חייבת להיות מצוידת במתג כבאים (fireman switch) בקומת הכניסה המאפשר הפעלת מצב חירום","ת""י 7588 — מעלית חייבת להיות מצוידת במתג כבאים (fireman switch) בקומת הכניסה המאפשר הפעלת מצב חירום",medium,"**מעלית ללא מפתח כיבוי אש (fireman switch)** — מעלית ללא מפתח כיבוי אש (fireman switch) או שהמפתח לא זמין לשירותי כיבוי. מפתח זה מאפשר לכבאים לשלוט במעלית בשעת חירום.. המלצה: התקנת מנגנון fireman switch תקני, מסירת מפתחות לשירותי כיבוי, סימון בולט. עלות משוערת: ₪500-₪1500 (ליחידה)"
297,מעלית,מעלית — רעש חריג או רעידות,"מעלית עם רעש חריג, רעידות או נסיעה לא חלקה","בדיקת טכנאי מעליות, תיקון לפי ממצאים",₪500-₪3000 (ליחידה),"ת""י 20 — מעלית חייבת לפעול בשקט ובחלקות","ת""י 20 — מעלית חייבת לפעול בשקט ובחלקות",medium,"**מעלית — רעש חריג או רעידות** — מעלית עם רעש חריג, רעידות או נסיעה לא חלקה.. המלצה: בדיקת טכנאי מעליות, תיקון לפי ממצאים. עלות משוערת: ₪500-₪3000 (ליחידה)"
298,חדר מדרגות,מעקה חדר מדרגות רופף או בגובה לא תקני,"מעקה בחדר מדרגות רופף, לא יציב, או בגובה נמוך מהנדרש (פחות מ-105 ס""מ). מעקה לא תקין מהווה סכנת נפילה","חיזוק עיגון מעקה, הגבהה לגובה תקני של 105 ס""מ, ותיקון חלקים רופפים","₪500-₪2000 (למ""א)","ת""י 1142 — מעקה בטיחות בחדר מדרגות חייב להיות בגובה 105 ס""מ לפחות, יציב, ועם מרווחים בין חלקיו שלא יעלו על 10 ס""מ","ת""י 1142 — מעקה בטיחות בחדר מדרגות חייב להיות בגובה 105 ס""מ לפחות, יציב, ועם מרווחים בין חלקיו שלא יעלו על 10 ס""מ",medium,"**מעקה חדר מדרגות רופף או בגובה לא תקני** — מעקה בחדר מדרגות רופף, לא יציב, או בגובה נמוך מהנדרש (פחות מ-105 ס""מ). מעקה לא תקין מהווה סכנת נפילה.. המלצה: חיזוק עיגון מעקה, הגבהה לגובה תקני של 105 ס""מ, ותיקון חלקים רופפים. עלות משוערת: ₪500-₪2000 (למ""א)"
299,חדר מדרגות,מדרגה שבורה או סדוקה בחדר מדרגות,"מדרגת שיש או בטון סדוקה, שבורה, או עם חלקים חסרים בחדר המדרגות. מדרגה פגומה מהווה סכנת מעידה","תיקון או החלפת מדרגה פגומה, מילוי סדקים באפוקסי או החלפת אריח שיש",₪300-₪900 (ליחידה),תקנות הבנייה מחייבות מדרגות שלמות ויציבות בכל חלקי המבנה הציבוריים,תקנות הבנייה מחייבות מדרגות שלמות ויציבות בכל חלקי המבנה הציבוריים,medium,"**מדרגה שבורה או סדוקה בחדר מדרגות** — מדרגת שיש או בטון סדוקה, שבורה, או עם חלקים חסרים בחדר המדרגות. מדרגה פגומה מהווה סכנת מעידה.. המלצה: תיקון או החלפת מדרגה פגומה, מילוי סדקים באפוקסי או החלפת אריח שיש. עלות משוערת: ₪300-₪900 (ליחידה)"
300,חדר מדרגות,פס נגד החלקה חסר במדרגות,"פס נגד החלקה (anti-slip nosing) חסר בקצה המדרגות בחדר המדרגות. העדר פס נגד החלקה מגביר סכנת מעידה, במיוחד כשהמדרגות רטובות",התקנת פסי אלומיניום נגד החלקה עם תוספת גומי בקצה כל מדרגה,"₪40-₪80 (למ""א)","ת""י 1142 — נדרש סימון בולט ונגד החלקה בקצה כל מדרגה בחדר מדרגות ציבורי","ת""י 1142 — נדרש סימון בולט ונגד החלקה בקצה כל מדרגה בחדר מדרגות ציבורי",medium,"**פס נגד החלקה חסר במדרגות** — פס נגד החלקה (anti-slip nosing) חסר בקצה המדרגות בחדר המדרגות. העדר פס נגד החלקה מגביר סכנת מעידה, במיוחד כשהמדרגות רטובות.. המלצה: התקנת פסי אלומיניום נגד החלקה עם תוספת גומי בקצה כל מדרגה. עלות משוערת: ₪40-₪80 (למ""א)"
301,חדר מדרגות,צביעה מתקלפת או לכלוך בחדר מדרגות,"צבע מתקלף, כתמים, גרפיטי, או לכלוך מצטבר על קירות חדר המדרגות. מצב זה מעיד על חוסר תחזוקה","הכנת משטחים (גירוד, שפכטל), צביעה מחדש בצבע פלסטי עמיד בגוון אחיד","₪25-₪55 (למ""ר)",שטחים ציבוריים חייבים להישמר במצב תקין ונקי כחלק מתחזוקת הרכוש המשותף,שטחים ציבוריים חייבים להישמר במצב תקין ונקי כחלק מתחזוקת הרכוש המשותף,low,"**צביעה מתקלפת או לכלוך בחדר מדרגות** — צבע מתקלף, כתמים, גרפיטי, או לכלוך מצטבר על קירות חדר המדרגות. מצב זה מעיד על חוסר תחזוקה.. המלצה: הכנת משטחים (גירוד, שפכטל), צביעה מחדש בצבע פלסטי עמיד בגוון אחיד. עלות משוערת: ₪25-₪55 (למ""ר)"
302,חדר מדרגות,חלון חדר מדרגות שבור או לא נפתח,"חלון בחדר מדרגות שבור, סדוק, או מנגנון פתיחה תקוע. חלון חדר המדרגות חיוני לאוורור ולפינוי עשן","החלפת זגוגית שבורה, תיקון מנגנון פתיחה, שימון צירים, או החלפת חלון שלם",₪400-₪1500 (ליחידה),חדר מדרגות מוגן חייב לכלול פתח אוורור עליון (טרישנטל) או חלונות הניתנים לפתיחה לפינוי עשן,חדר מדרגות מוגן חייב לכלול פתח אוורור עליון (טרישנטל) או חלונות הניתנים לפתיחה לפינוי עשן,medium,"**חלון חדר מדרגות שבור או לא נפתח** — חלון בחדר מדרגות שבור, סדוק, או מנגנון פתיחה תקוע. חלון חדר המדרגות חיוני לאוורור ולפינוי עשן.. המלצה: החלפת זגוגית שבורה, תיקון מנגנון פתיחה, שימון צירים, או החלפת חלון שלם. עלות משוערת: ₪400-₪1500 (ליחידה)"
